objid,ra,dec,devrad_r,fracdev_r,exprad_r,redshift,modelmag_u,modelmag_g,modelmag_r,modelmag_i,modelmag_z,petrorad_r,petroR50_r,snMedian,clean,h_m_2mass,j_m_2mass,k_m_2mass,classification,w1mag,w2mag,w3mag,w4mag
1237671762636046410,192.144348392273,-6.97347102523746,0.01130878,0,0.01446118,0.0005147958,18.63217,17.72357,17.49047,17.41097,17.37638,1.195474,0.627079,32.27235,1,16.711,16.684,15.935,6,16.014,15.362,12.063,8.383
1237663783126630408,6.75310670573911,-0.662741703146504,7.212753E-06,0,1.556484E-06,0.0002906963,17.68631,16.59435,16.23615,16.09913,16.08161,0.8766571,0.4601001,39.4376,1,14.937,15.209,14.945,6,14.7,15.115,11.652,8.021
1237676304021061900,71.6231560777626,-5.14887613315929,0.01232873,0,0.01438252,0.0004068945,19.75675,18.22751,17.53863,17.25718,17.0934,1.536682,0.7737001,42.54679,1,15.59,16.126,15.594,6,15.654,15.929,11.47,8.258
1237676305094738067,71.2035857076611,-4.41375411589563,0.04471973,1,0.008582022,0.000252244,18.68665,16.90729,16.2417,16.00158,15.86723,1.622986,0.8185414,67.05551,1,14.437,14.917,14.488,6,14.19,14.309,10.953,7.737
1237676305095196742,72.0880849650329,-4.03153643970135,0.05794585,1,0.06576046,0.000525451,17.84395,16.88028,16.4818,16.32589,16.25239,1.751523,0.8720732,69.92284,1,15.048,15.398,14.901,6,14.995,14.826,11.862,8.253
1237661086415454776,116.691208733677,18.4030930357199,1.884283E-05,1,5.827812E-05,0.00041747,20.66971,18.72861,17.96092,17.68334,17.53256,1.107946,0.5652565,32.05606,1,15.775,16.471,15.579,6,15.959,15.456,12.014,8.444
1237654391643046037,125.359009304955,45.2890276449827,0.0003428703,0,0.0002876256,0.0004933054,17.95205,16.83213,16.42893,16.27479,16.23693,1.274963,0.645117,51.49882,1,15.061,15.278,14.812,6,14.988,15.02,12.206,8.565
1237661124543971472,138.64224160129,31.7194260566325,2.945753E-07,0,0.0002007663,0.0009090176,18.91072,17.87018,17.50331,17.39008,17.31722,1.703225,0.8379504,26.85618,1,16.125,16.561,15.217,6,16.233,15.811,12.31,8.585
1237661382769573931,138.858339191186,32.0911052997923,0.002593412,1,0.008177657,0.0004255103,17.51341,16.63814,16.32492,16.21128,16.17768,1.093302,0.5499158,53.96529,1,15.221,15.453,15.042,6,15.038,14.835,13.032,7.792
1237667294266261544,145.988477717811,22.9634724259284,0.0543031,0.7274461,0.1036292,0.0004768603,18.04912,16.91511,16.53503,16.39748,16.36074,1.443374,0.7423845,31.9468,1,15.147,15.569,15.217,6,15.202,15.131,12.261,8.303
1237655369815818331,145.496704811317,55.8695857008898,6.588383E-05,1,0.000387856,0.0003326653,17.64598,16.67824,16.40509,16.30251,16.28852,1.316545,0.6692309,51.19968,1,15.299,15.671,15.007,6,14.815,14.693,11.868,8.756
1237668495239544890,162.962838524812,15.9913251175767,0,1,0,0.0006335059,18.38974,16.35649,15.45644,15.06534,14.86439,1.108142,0.5643974,67.29225,1,13.192,13.774,13.078,6,12.948,12.918,11.782,8.401
1237668585430319220,162.786952384515,16.1804144310544,1.545735E-05,0,4.737065E-06,0.0002105356,19.35878,18.07563,17.53538,17.31793,17.20971,1.006625,0.5180984,35.54932,1,15.924,16.293,15.734,6,15.599,15.338,11.762,8.12
1237668585967321290,163.17980283514,16.5767082137049,0.01145345,0,0.0150536,0.0006575419,20.46322,18.53689,17.71039,17.35757,17.17989,1.10168,0.5622808,27.98702,1,15.473,16.064,15.416,6,14.745,14.85,11.916,7.915
1237657219876192268,164.323558783772,54.607072332007,0.03629507,0.8061273,0.04094851,0.0003071169,17.66092,16.56826,16.58966,16.64814,16.71477,1.334929,0.6705106,34.34133,1,16.042,16.014,16.058,6,16.088,16.394,12.187,8.737
1237664131022192653,170.666801138344,14.037540273265,0.01005349,0,0.01259748,0.0004211788,18.58768,17.73054,17.42072,17.31556,17.3031,1.428628,0.7203074,28.32655,1,16.563,16.461,15.74,6,16.062,15.505,12.02,8.357
1237658492284567606,192.025818256369,9.53333215390659,5.722668E-05,0,3.198169E-05,0.0004848625,19.54419,18.18683,17.6382,17.41926,17.31976,1.291135,0.6503831,50.21168,1,15.584,16.195,15.096,6,15.221,14.821,11.937,7.813
1237661816560156793,192.254749301091,12.05132857572,0.02062792,0,0.02485286,0.0002484427,17.97145,16.72916,16.89257,17.04016,17.09488,1.178426,0.5989471,32.79092,1,16.28,16.155,16.34,6,16.632,15.507,11.71,8.56
1237651203695050784,199.632990799429,-0.017962000143301,0.06027783,1,0.06595106,0.000454151,18.17671,16.83114,16.29475,16.06433,15.96104,1.284232,0.6522146,58.48426,1,14.435,15.052,14.526,6,14.506,14.744,11.971,8.423
1237662305112555600,205.596370753751,39.5277666338582,0.07757089,1,0.1228907,0.0005764268,17.70764,16.79793,16.5414,16.44686,16.43502,1.317014,0.6689085,61.62374,1,15.373,15.704,15.124,6,15.399,15.382,12.434,8.701
1237653442985656462,352.428981644978,-8.70578804311078,0.06931707,1,0.09039712,0.0002381174,19.64232,18.39624,17.84582,17.61489,17.45291,1.748803,0.9156156,41.84357,1,15.945,16.458,15.445,6,15.899,16.086,11.992,8.134
1237646796526060289,119.134444759046,-0.260874898540781,0,1,7.240006E-06,0.0002278583,20.95965,18.77111,17.81649,17.48978,17.29629,1.253863,0.6393078,25.07445,1,15.714,16.151,15.111,6,15.479,15.56,11.829,8.186
1237648721203954448,118.797116628437,-0.0632827805458997,0,1,1.735736E-05,0.0003065784,19.62696,17.5335,16.70646,16.36844,16.21612,1.102611,0.571218,42.95193,1,14.659,15.121,14.587,6,14.486,14.384,11.794,8.265
1237648722814829455,119.464146553937,1.14816450625404,0.014949,1,0.01582688,0.0003562202,19.15114,17.44058,16.75314,16.51866,16.38969,1.325253,0.6811661,45.05788,1,14.967,15.464,14.924,6,14.789,14.926,12.31,8.504
1237646798674002003,120.194986983059,1.33923172659624,0.03003697,0.9943797,0.03488621,0.0002752098,19.13375,17.84091,17.37001,17.20419,17.1407,1.411909,0.73572,34.03568,1,16.129,16.454,15.372,6,15.923,15.499,12.052,8.663
1237670965912994197,118.816326171697,8.99997951179098,0,1,0,0.0002184961,19.5376,18.07906,17.54819,17.3824,17.32352,1.244171,0.6370569,28.4543,1,16.267,16.534,16.078,6,15.813,15.426,11.962,8.353
1237667730730058360,119.869058297461,9.67025376765642,0.0004245772,1,0.0005443143,0.0003206971,19.36304,17.89276,17.24523,16.9798,16.83585,1.328605,0.6662102,51.50815,1,15.39,15.732,15.37,6,15.485,15.346,11.901,8.034
1237667731803668716,119.279131831986,10.3654492356673,6.492133E-06,0,0.0002133872,0.0002886099,18.07107,16.94133,16.97521,17.06439,17.14675,1.411085,0.7059233,46.90549,1,16.131,16.483,15.868,6,16.442,15.605,12.059,8.123
1237667783343800680,119.553046607907,10.2194283419589,0.02800803,1,0.04593601,0.0002521899,16.38884,15.39245,15.12222,15.03371,15.03859,1.060774,0.5450856,68.35815,1,14.019,14.302,14.029,6,13.981,13.967,11.469,8.32
1237664837538152697,129.16401625275,24.3305434450734,3.728017E-05,0,4.019859E-05,0.00022824,19.95849,18.36996,17.66334,17.37394,17.20631,1.165812,0.5984693,38.96483,1,15.648,16.197,15.187,6,15.456,15.294,12.005,8.026
1237660412115026070,142.498652587065,7.34939410734496,0.05066974,0.9466735,0.05919977,0.0005332624,18.24893,17.19709,16.80965,16.658,16.56862,1.14588,0.5794767,34.97645,1,15.445,15.802,15.354,6,15.466,15.233,12.329,8.094
1237658493336617003,141.940261563631,7.78156609960983,0.05045589,1,0.05687869,0.0004084863,18.67944,17.71753,17.35599,17.21337,17.17426,1.361854,0.6812147,28.53177,1,16.128,16.144,15.716,6,15.944,15.424,12.245,8.321
1237658493873160280,141.197093329583,8.29384828020556,0.000201677,1,0.0001997417,0.0004354343,17.34264,16.1707,15.74969,15.59693,15.51156,1.263463,0.6465228,45.3638,1,14.351,14.677,14.366,6,14.129,14.274,12.235,8.156
1237661358609662023,157.068741065418,44.942119600963,0.06532238,0.9363731,0.08077182,0.0002304896,17.30049,15.42941,14.7238,14.58228,14.43238,1.540195,0.7671082,49.70711,1,13,13.49,12.907,6,12.816,12.873,12.065,8.569
1237661813880586283,173.590844098957,13.3009156424247,6.35195E-06,0,0,0.0002143883,18.78581,17.06238,16.32604,16.02304,15.86323,1.447377,0.7295902,62.54082,1,14.326,14.847,14.15,6,14.039,14.178,12.334,8.271
1237661068721455217,173.454499838387,13.9894994265472,0.02817353,0.9994399,0.03388555,0.000218474,19.89124,18.31495,17.65469,17.38669,17.29011,0.9444609,0.488533,35.06087,1,15.729,16.394,15.833,6,15.794,15.464,11.622,8.174
1237671127511859254,173.36219697503,-6.85107622528394,0.01600582,1,0.01763874,0.0009682885,17.80778,16.85926,16.60211,16.48903,16.48248,1.204331,0.6144996,38.40972,1,15.403,15.756,14.899,6,15.116,15.2,12.264,7.939
1237674650465730655,180.319398515141,0.186625381009243,0,1,1.854957E-05,0.0006890621,20.75863,18.59392,17.64242,17.24198,17.05397,1.083679,0.5633569,39.01508,1,15.638,15.924,15.285,6,15.054,14.966,11.793,8.049
1237651735232053295,207.36525715124,1.36214237506348,0.06316514,0.8104341,0.08894753,0.0003170386,17.08416,16.08912,15.7318,15.58785,15.53627,1.226148,0.6322681,43.6149,1,14.357,14.74,14.252,6,14.203,14.202,11.952,7.896
1237674285388726613,72.1362090963332,-5.08866876490607,0.0023846,0,0.002730738,0.0002580552,19.65336,17.88143,17.13038,16.85277,16.69529,1.050963,0.5452696,51.92886,1,15.221,15.633,15.063,6,14.906,15.1,12.344,8.152
1237663531861737981,109.86988665704,37.3858572116082,0.01284257,1,0.01568325,0.0002538942,20.32137,18.80435,18.11669,17.84513,17.72121,1.22692,0.6316996,26.91002,1,9999,9999,9999,6,15.419,16.008,11.896,8.04
1237673808653255018,117.173446951732,17.8025723865414,0.03137988,1,0.03618275,0.0009232939,19.18306,17.92217,17.37094,17.15533,17.05799,1.081107,0.5591089,35.84146,1,15.771,16.109,15.546,6,15.308,16.052,11.745,7.993
1237664093967221133,117.928455729529,18.693434451206,0.01314013,0.824927,0.05033961,0.0002342979,22.18618,19.73329,18.31622,17.54692,17.11661,1.188069,0.5897566,25.47072,1,15.33,15.952,15.201,6,15.202,15.321,11.77,8.35
1237665368498503706,146.228135759154,26.2572316115324,0.07884941,0,0.1265926,0.0002723483,18.74103,17.84229,17.55827,17.46754,17.43307,1.48797,0.7372076,28.07378,1,16.001,16.707,16.04,6,16.202,15.621,12.11,8.146
1237658613587509350,155.647274107317,46.7660094145819,0.03365776,0,0.1204539,0.0002972185,21.20725,18.88315,17.88116,17.44173,17.14843,1.573316,0.7855293,29.24709,1,15.49,15.966,15.341,6,15.185,15.568,12.413,8.483
1237668495239479557,162.906507778694,16.0231172206962,2.074335E-05,1,0.0003450584,0.0002041396,20.02888,18.4528,17.80456,17.58992,17.45,1.143769,0.5709382,30.40132,1,16.036,16.521,15.906,6,15.583,15.575,12.088,8.283
1237668496313679936,163.880636126242,16.865135059246,0,1,1.342964E-05,0.0006437253,17.71532,16.41264,15.83708,15.60221,15.48446,1.161021,0.5982652,61.70991,1,14.067,14.552,14.003,6,13.97,14.046,11.663,8.246
1237664133169938447,171.162475169567,15.842704732265,1.5238E-05,0,0,0.0002549153,18.41633,17.19522,16.70728,16.50759,16.426,1.407038,0.7177714,46.11577,1,15.126,15.443,14.802,6,15.111,14.89,11.823,8.251
1237664133169610818,170.394774147824,15.7001163954211,0.07406849,0,0.116189,0.0002288838,19.56428,18.23454,17.71961,17.54175,17.45589,1.416529,0.7173086,30.14845,1,15.93,16.674,15.643,6,16.244,15.589,11.77,8.232
1237661813885173817,184.326340434911,13.3892924425006,0.00680472,0.3343497,0.01962589,0.0002440385,17.84972,16.89054,16.49453,16.33921,16.28848,1.428646,0.7156454,35.21749,1,15.027,15.359,15.12,6,14.967,15.231,12.574,8.593
1237648704047153368,199.323175493425,-0.285310280026789,0.05540638,0,0.08580003,0.0007890509,19.72364,18.11999,17.44925,17.19714,17.06215,1.394013,0.6994776,35.01965,1,15.831,15.989,15.699,6,15.051,15.053,12.096,8.366
1237648705121288198,200.091934481807,0.55042093754498,0.05678218,0.9683831,0.06473261,0.0002244367,18.72212,17.83112,17.47585,17.33934,17.29845,1.328425,0.6777998,34.35637,1,16.206,16.573,16.922,6,15.892,15.393,11.763,8.083
1237668333106626570,231.632375292673,12.8822994951697,0.05585335,0.735851,0.06376112,0.0003990277,17.41751,16.49637,16.1498,16.0164,15.94238,1.095449,0.5689572,45.69595,1,14.747,15.095,14.743,6,14.753,14.603,12.033,8.309
1237662503219363851,237.33726237448,35.4764462297673,0.0002331794,0,0,0.0005287305,18.99234,18.11313,17.86032,17.75469,17.72697,1.311181,0.659266,26.71925,1,15.999,16.848,15.355,6,16.309,15.741,12.787,8.686
1237649962458742995,58.2820903794543,-6.18520060839112,0.04148529,1,0.0464254,0.0002117523,19.67558,18.52024,17.99693,17.7827,17.6672,1.255562,0.6381538,30.2897,1,16.559,16.793,15.358,6,15.973,15.325,12.322,8.607
1237649962995548427,58.0580966202649,-5.63325181406637,0.06811465,1,0.08373263,0.0003863875,20.25311,18.29455,17.44348,17.06737,16.88338,1.424821,0.7166613,39.60208,1,15.057,15.829,15.609,6,14.959,15.115,11.987,8.242
1237652900773429402,58.3651515003023,-5.80862799057789,6.21792E-05,0,1.937091E-05,0.0007396129,17.87308,16.51458,15.90485,15.65706,15.52823,1.216844,0.6220867,41.9831,1,14.057,14.559,13.923,6,13.847,13.832,11.981,8.415
1237673431227761126,99.5639157281831,37.82553916496,0.0001608027,0.07369129,0.01574854,0.0003206776,18.82353,17.23055,16.51324,16.2023,16.03214,1.037676,0.5369639,59.41611,1,14.676,15.063,14.53,6,14.336,14.651,11.219,7.863
1237673756041543748,110.074119389355,30.6814881400079,0.02897333,0,0.03648271,0.0005782828,16.82499,15.82234,15.44351,15.29621,15.26339,1.045743,0.5535134,52.02019,1,14.033,14.469,14.106,6,14.016,14.284,11.679,8.511
1237646797062864975,118.989756712938,0.134688539610518,0.03463132,0.8811952,0.0516091,0.0002172266,18.67374,16.98314,16.34473,16.1285,16.03516,1.230503,0.6265033,49.76734,1,14.665,15.09,14.488,6,14.589,14.631,11.447,7.862
1237648721741021874,119.209908913045,0.355482574759223,3.438156E-06,0,0,0.0002654133,19.59461,18.18352,17.57843,17.36439,17.21379,1.128227,0.5767277,32.44674,1,15.913,16.299,15.56,6,15.492,15.222,11.596,8.414
1237646797599867846,119.401781599105,0.44513298876991,0.003444969,0,0.003388618,0.0002264666,21.69629,18.98611,17.69638,17.1389,16.79574,1.178527,0.6063439,27.76698,1,14.966,15.589,14.855,6,14.835,14.867,12.273,8.324
1237646797600194708,120.077119670118,0.496720191250465,0.002202884,0.9599291,0.002444286,0.0002555265,18.29783,17.11915,16.68469,16.54044,16.47586,1.17906,0.6070806,47.62667,1,15.321,15.564,14.985,6,15.149,15.451,12.352,11.104
1237646798673609221,119.394111932383,1.29376052604709,0.02919566,0,0.03405039,0.0002372906,20.1039,18.04035,17.3338,17.11059,17.00694,1.382825,0.720104,33.74101,1,15.552,16.077,15.649,6,15.342,15.802,11.897,7.986
1237671262803329098,119.665399370544,8.66268396380045,0.0001053859,1,0.0002515482,0.0008558867,19.06457,17.76414,17.1754,16.95572,16.84103,1.315504,0.6791773,48.14409,1,15.397,16.028,15.343,6,15.236,15.455,11.53,8.377
1237664835385164253,118.85150922863,16.2345533465834,0.002235475,1,0.003620845,0.0004600517,18.64726,17.72128,17.38552,17.22335,17.2083,1.192068,0.6167889,35.23133,1,16.422,16.389,15.364,6,15.563,15.927,11.791,8.104
1237667536920183028,120.054758976289,10.3127896045738,9.100581E-06,0.8254431,0.02215493,0.00103441,18.22738,17.30466,17.05827,16.9588,16.94824,1.120433,0.5769649,39.90524,1,15.767,16.227,15.542,6,15.229,15.588,12.264,8.539
1237660962397618205,126.711284249159,28.117898781647,0.03733617,1,0.04176699,0.0002596534,18.02455,16.80521,16.73275,16.71038,16.73173,1.653133,0.8213316,39.02831,1,16.068,15.972,15.578,6,15.924,15.45,11.851,8.259
1237664837001216231,129.213818150297,24.0037543637326,3.453955E-06,1,0.0006831993,0.0006688095,19.8144,18.48388,17.96585,17.76173,17.67592,1.103083,0.5661045,29.12451,1,15.963,17.027,15.773,6,14.946,15.148,11.778,7.713
1237657117873144115,128.05248616112,37.6039971940276,0.0001333735,0,3.548204E-05,0.0004771687,20.1108,18.57274,17.91511,17.6682,17.52379,1.206546,0.602981,26.86353,1,15.915,16.495,15.292,6,16.186,15.802,12.145,8.214
1237665097922052197,132.13519884679,22.7500260560851,6.799983E-06,0,0.0001275039,0.000547796,16.91416,15.93312,15.61706,15.49251,15.4736,1.170272,0.5964201,49.1038,1,14.367,14.717,14.43,6,14.275,14.148,10.943,7.419
1237660413188767913,142.403763532955,8.18644376087578,0.01145923,1,0.01449089,0.0006948055,18.20798,16.74065,16.06918,15.76682,15.60266,1.153882,0.5839886,42.65044,1,14.179,14.568,13.926,6,13.915,14.072,12.05,8.352
1237665129613426720,173.002360410477,35.3872327724999,0.01958166,0.9875107,0.0006253033,0.0002080659,18.25366,17.38684,17.04786,16.92562,16.86169,1.167032,0.609327,41.4106,1,15.729,16.026,15.748,6,15.793,15.468,12.3,8.296
1237661950786666628,173.870319023585,13.0096133614341,0.08917454,1,0.1360136,0.0006160843,19.90901,18.48749,17.91703,17.64524,17.55688,1.891691,0.9211101,31.20712,1,16.298,16.604,15.567,6,16.172,15.565,12.296,8.268
1237671265493385273,191.556274602589,-7.51900282851244,0.001520533,0.9881533,0,0.0005652346,18.1544,16.57196,15.86581,15.56306,15.39896,1.127936,0.5812735,55.69182,1,14.014,14.418,13.835,6,13.784,13.835,11.88,9.538
1237671264419709085,192.301488763473,-7.40523168780945,0,1,0,0.0006974802,18.69432,17.00175,16.31276,16.0393,15.86225,1.154763,0.5994213,50.31422,1,14.398,14.889,14.293,6,14.21,14.21,12.118,8.685
1237671762636046424,192.189717987024,-6.9493911365932,0.04019453,0,0.04903984,0.0002611604,18.0267,17.11057,16.85067,16.75789,16.73325,1.209494,0.636076,42.50598,1,15.685,15.995,16.365,6,15.774,15.265,12.154,8.448
1237674284851396856,71.4601677706189,-6.10139898454596,0.1089216,0.6040978,0.1637174,0.0003294617,20.37065,18.74139,17.99707,17.65578,17.47855,1.048324,0.5404504,29.70419,1,15.839,16.408,15.328,6,15.526,15.74,9999,7.045
1237664873502605524,116.978762783134,14.8611437604414,0.007587065,0,0.04459447,0.0003047369,17.82269,16.88597,16.58063,16.45091,16.42751,1.269396,0.6522629,43.82876,1,15.326,15.654,15.497,6,15.352,15.195,11.805,8.249
1237664835384312090,117.03395108044,15.2505253657475,4.671324E-05,0,0.0005120567,0.001017683,17.94066,17.01948,16.72853,16.61543,16.58969,1.178891,0.6082959,42.95321,1,15.363,15.94,15.443,6,15.576,15.9,12.003,8.097
1237674370750873668,117.076381371729,17.4659414762782,0.0008691897,1,0.00516111,0.0006225763,17.46158,15.48801,14.6558,14.32943,14.16633,1.191428,0.6177052,57.72229,1,12.598,13.145,12.426,6,12.281,12.335,12.019,8.447
